snapped_at,price,market_cap,total_volume
2020-10-29 00:00:00 UTC,23.711157242038677,3046549.3604676463,97794.65239748327
2020-10-30 00:00:00 UTC,20.73020807423143,2697363.979266401,75034.50748491137
2020-10-31 00:00:00 UTC,17.339916253133648,2321412.966159953,262045.33457392768
2020-11-01 00:00:00 UTC,17.422370419450772,2309686.8375761425,43144.5314086148
2020-11-02 00:00:00 UTC,19.760243024714057,2629613.084198936,135013.7877752109
2020-11-03 00:00:00 UTC,16.327944406854694,2172370.365571769,80705.36333637762
2020-11-04 00:00:00 UTC,16.443883234196168,2203651.82648188,32056.63868799407
2020-11-05 00:00:00 UTC,16.470554802144477,2200675.4101217897,58321.11554725529
2020-11-06 00:00:00 UTC,34.501204979820585,4568090.308804305,3339936.882379167
2020-11-07 00:00:00 UTC,40.845720454277526,5631499.690917309,1320264.30710773
2020-11-08 00:00:00 UTC,43.79924304651311,5867580.985024196,396395.73139180243
2020-11-09 00:00:00 UTC,47.677016956286735,6384956.1700538425,513529.9267130125
2020-11-10 00:00:00 UTC,55.82810267907348,8015683.122129812,1260059.0398958495
2020-11-11 00:00:00 UTC,37.45434845184505,5047149.730371995,1557127.8300342965
2020-11-12 00:00:00 UTC,37.32860837170863,5014475.599207705,432137.57192076737
2020-11-13 00:00:00 UTC,41.27031121387305,5526099.602502867,437234.9468103173
2020-11-14 00:00:00 UTC,41.0797577517669,5498159.947275883,393631.6150338993
2020-11-15 00:00:00 UTC,37.62921089428563,5038038.040838898,100068.23359383486
2020-11-16 00:00:00 UTC,39.233593768088674,5249573.544409173,215585.6137225202
2020-11-17 00:00:00 UTC,49.45675484895205,6592923.227554828,474511.6248008122
2020-11-18 00:00:00 UTC,45.97391129199375,6173034.692953804,229297.79324355113
2020-11-19 00:00:00 UTC,44.490638873705585,5944453.088294868,456704.3263448895
2020-11-20 00:00:00 UTC,40.73014957360582,5460505.159120522,172165.84216605063
2020-11-21 00:00:00 UTC,50.56738852566076,6626093.028818471,418475.4881812854
2020-11-22 00:00:00 UTC,59.527795657287555,7984254.384604485,546802.9549649189
2020-11-23 00:00:00 UTC,49.433022138514616,6687112.244143144,423407.38717183535
2020-11-24 00:00:00 UTC,46.27652645471161,6131978.1038614325,416170.92184740334
2020-11-25 00:00:00 UTC,44.604439377984434,5942621.811089047,1086930.2196056438
2020-11-26 00:00:00 UTC,41.047646290681485,5489959.272343882,1355393.6751574548
2020-11-27 00:00:00 UTC,33.98496772996871,4494396.724247419,401263.52839843556
2020-11-28 00:00:00 UTC,34.73737252512508,4478267.180133929,449562.23222647933
2020-11-29 00:00:00 UTC,31.567075183042938,4079667.7266403637,496938.2764622388
2020-11-30 00:00:00 UTC,36.61983009716418,4733077.952990759,301231.25826911326
2020-12-01 00:00:00 UTC,34.721317271809795,4488636.330574889,205065.88673257065
2020-12-02 00:00:00 UTC,30.43139143009991,3917552.8670614553,268363.0041055818
2020-12-03 00:00:00 UTC,34.656036192559036,4466821.271233306,130536.528903602
2020-12-04 00:00:00 UTC,28.55789410204017,3744613.5611259053,349838.07666898775
2020-12-05 00:00:00 UTC,28.103446732972,3771290.3150777314,568055.4910742801
2020-12-06 00:00:00 UTC,29.269468949113136,4249317.730947502,300844.81664365955
2020-12-07 00:00:00 UTC,26.489056244787015,3869414.5141817443,226383.24555017255
2020-12-08 00:00:00 UTC,28.162465870001814,4089052.457767757,208940.53602179338
2020-12-09 00:00:00 UTC,25.995103593861835,3765599.826554635,135796.98721101918
2020-12-10 00:00:00 UTC,24.787582015530663,3594834.767540356,110015.40837765441
2020-12-11 00:00:00 UTC,27.81662581851982,4054506.520967374,226462.47389970924
2020-12-12 00:00:00 UTC,24.42606465346628,3486292.0068172403,243608.9307086213
2020-12-13 00:00:00 UTC,22.584547365881516,3273770.917176878,246447.75423587076
2020-12-14 00:00:00 UTC,23.638170016881077,3423854.4128430435,62932.59177412153
2020-12-15 00:00:00 UTC,22.80534796979886,3307073.2840114934,54764.577236754
2020-12-16 00:00:00 UTC,23.993493975865146,3489778.622441636,149663.2499103559
2020-12-17 00:00:00 UTC,27.552411403604555,3983822.00977976,113762.71980361897
2020-12-18 00:00:00 UTC,26.909401208089307,3855594.158374271,132969.61636836483
2020-12-19 00:00:00 UTC,27.792008517654594,3577908.4035666636,33453.2095762283
2020-12-20 00:00:00 UTC,27.029341920082732,3562310.2145976517,126092.02982979789
2020-12-21 00:00:00 UTC,24.737252332846623,3432784.361306881,31453.22203240762
2020-12-22 00:00:00 UTC,23.41096631598238,3267915.960139949,67306.1890823384
2020-12-23 00:00:00 UTC,23.004419522281232,3205460.871547761,112308.86091684886
2020-12-24 00:00:00 UTC,20.10674382876296,2809443.557194548,121178.95141139707
2020-12-25 00:00:00 UTC,21.131028309464632,2971806.312234886,56083.06720854968
